time,signal_1,signal_2
140.640086,587143.0,591578.0
141.822776,585418.0,588807.0
143.010927,584945.0,591018.0
144.243427,587613.0,591670.0
145.427013,586940.0,592293.0
146.597685,590503.0,593697.0
147.81937,590180.0,592931.0
148.963091,588520.0,595676.0
150.171328,590727.0,593851.0
151.394886,592243.0,596491.0
152.562666,595244.0,598620.0
153.738328,595741.0,599766.0
154.909491,602125.0,596819.0
156.11633,594713.0,597009.0
157.285839,595668.0,602849.0
158.501849,595043.0,599153.0
159.710924,597573.0,597400.0
160.914579,599698.0,602839.0
162.120564,600570.0,596865.0
163.297272,599087.0,597854.0
164.491648,596623.0,602142.0
165.66838,601835.0,598592.0
166.850494,600223.0,599795.0
168.034225,600541.0,597788.0
169.205294,598833.0,601580.0
170.362498,603536.0,598787.0
171.499917,598706.0,600343.0
172.666885,600269.0,601939.0
173.860825,601637.0,599897.0
175.068339,594740.0,598137.0
176.250278,602718.0,600833.0
177.43204,599345.0,600471.0
178.623593,603382.0,597682.0
179.765134,599482.0,601023.0
180.931751,598309.0,601308.0
182.115829,601676.0,604314.0
183.272553,596860.0,596688.0
184.446439,596193.0,597558.0
185.583249,601096.0,599710.0
186.773538,599374.0,599580.0
187.947066,600172.0,601849.0
189.145618,599184.0,602461.0
190.317403,600364.0,599580.0
191.525236,600825.0,598069.0
192.726526,600161.0,600436.0
193.940573,599163.0,601658.0
195.179,600039.0,596985.0
196.384275,598280.0,598103.0
197.580162,599757.0,598536.0
198.742406,599920.0,599048.0
199.926693,602066.0,600947.0
201.110404,600876.0,604051.0
202.334683,600600.0,599703.0
203.538374,601852.0,598993.0
204.78338,600703.0,601268.0
205.955017,595554.0,600734.0
207.158975,602568.0,597360.0
208.337489,600582.0,599181.0
209.507973,601161.0,602871.0
210.682649,604044.0,603969.0
211.876411,599070.0,602261.0
213.06372,600071.0,599948.0
214.248826,600763.0,600764.0
215.421408,598856.0,600059.0
216.587467,599253.0,601621.0
217.793928,602813.0,598272.0
218.997226,595639.0,598738.0
220.169284,598475.0,596527.0
221.337131,597575.0,600993.0
222.550131,599646.0,599767.0
223.751034,600836.0,600259.0
224.922577,596652.0,599362.0
226.147738,602168.0,603824.0
227.313795,597632.0,595781.0
228.543931,602457.0,598670.0
229.715747,599676.0,599601.0
230.921986,599474.0,601180.0
232.143022,599268.0,602104.0
233.337913,600352.0,598553.0
234.546652,599495.0,598470.0
235.747074,599059.0,600911.0
236.959317,602427.0,601496.0
238.150078,599611.0,601366.0
239.366709,600423.0,602312.0
240.582449,597856.0,598554.0
241.766045,603197.0,602975.0
242.972568,602483.0,596909.0
244.194759,597450.0,601488.0
245.384127,598138.0,594802.0
246.565091,599566.0,596733.0
247.766605,602409.0,597109.0
248.935885,602007.0,600123.0
250.123771,599109.0,598287.0
251.31909,599624.0,597823.0
252.480674,604169.0,600070.0
253.635122,601182.0,599660.0
254.819169,603774.0,598918.0
256.02839,602453.0,599932.0
257.182733,594981.0,600910.0
258.332596,598642.0,602527.0
259.517799,601822.0,596890.0
260.743398,601901.0,597138.0
261.917363,598707.0,599100.0
263.065186,596907.0,601764.0
264.257057,600919.0,601119.0
265.371899,597707.0,598433.0
266.453075,598478.0,600526.0
267.52422,600436.0,599369.0
268.597024,599933.0,601001.0
269.653659,598049.0,602601.0
270.727407,597388.0,597194.0
271.804402,602856.0,603520.0
272.878344,598553.0,598335.0
273.938043,601258.0,601304.0
