time,signal_1,signal_2
149.213631,619148.0,611970.0
150.293084,616163.0,616964.0
151.356997,617062.0,620658.0
152.423084,613411.0,616587.0
153.483268,619540.0,620522.0
154.573321,619594.0,614782.0
155.63499,623777.0,616687.0
156.696354,621175.0,621914.0
157.762498,621636.0,619217.0
158.816413,628680.0,618541.0
159.878198,628882.0,624225.0
160.950341,621529.0,625855.0
162.008601,628087.0,631031.0
163.073225,625092.0,633952.0
164.151186,625755.0,630498.0
165.216079,631266.0,628221.0
166.299509,629831.0,638375.0
167.361609,633524.0,634932.0
168.418828,633823.0,637822.0
169.482961,632474.0,638205.0
170.546427,631302.0,635757.0
171.619616,629500.0,639914.0
172.693212,629651.0,639630.0
173.755229,632861.0,634707.0
174.828912,629372.0,639369.0
175.90377,628489.0,641025.0
176.990637,628383.0,642624.0
178.088158,628729.0,636128.0
179.171565,626790.0,634826.0
180.266909,627619.0,633336.0
181.33717,626364.0,633994.0
182.431364,626065.0,635972.0
183.520925,626723.0,634726.0
184.604294,624675.0,634445.0
185.672997,626007.0,635199.0
186.761041,628030.0,635284.0
187.844391,621908.0,631291.0
188.917564,629700.0,634048.0
189.997766,626929.0,635828.0
191.065811,631942.0,635641.0
192.141584,632481.0,640414.0
193.211384,631497.0,635785.0
194.296213,630425.0,636394.0
195.404778,632125.0,637629.0
196.481149,632008.0,646556.0
197.55422,635438.0,636402.0
198.618803,637377.0,633026.0
199.680822,639601.0,633072.0
200.766506,635144.0,638027.0
201.842902,636289.0,636210.0
202.906423,638447.0,640258.0
203.971158,639011.0,638786.0
205.040904,638873.0,641079.0
206.103862,637926.0,637160.0
207.185232,637744.0,632332.0
208.252099,636203.0,630124.0
209.331188,636104.0,633560.0
210.412638,640417.0,634578.0
211.477715,639743.0,634687.0
212.557376,637405.0,639234.0
213.625732,634615.0,638291.0
214.699113,636385.0,636549.0
215.767514,637865.0,638087.0
216.832237,639976.0,635024.0
217.900417,640201.0,633484.0
218.973728,639876.0,633108.0
220.044058,638066.0,634954.0
221.109838,642742.0,636207.0
222.176276,643587.0,637076.0
223.291408,644133.0,641434.0
224.379864,644889.0,639913.0
225.453444,641676.0,638308.0
226.517039,642651.0,640549.0
227.582625,644480.0,640140.0
228.654594,648145.0,637817.0
229.732414,643046.0,641759.0
230.79812,646590.0,640381.0
231.864505,643299.0,642266.0
232.926562,645470.0,638567.0
234.004454,649520.0,641244.0
235.065864,647161.0,645471.0
236.141137,645007.0,639325.0
237.205539,641467.0,640318.0
238.273629,644675.0,644018.0
239.352167,642974.0,645214.0
240.436455,644432.0,636357.0
241.519747,643478.0,636623.0
242.582322,642568.0,639123.0
243.647777,635059.0,640847.0
244.713943,636425.0,637632.0
245.774298,633319.0,633659.0
246.834838,631099.0,634266.0
247.906229,630606.0,638134.0
248.978965,627140.0,633897.0
250.042064,625445.0,631795.0
251.113815,619837.0,630814.0
252.185422,622553.0,626474.0
253.266161,622846.0,625793.0
254.337588,623951.0,625952.0
255.417103,623299.0,624671.0
256.488242,619979.0,622333.0
