time,signal_1,signal_2
156.408705,563762.0,565094.0
157.543008,566257.0,567218.0
158.674862,569748.0,569115.0
159.808087,566383.0,566465.0
160.941858,567424.0,569086.0
162.07462,567651.0,567591.0
163.203264,569771.0,571297.0
164.331564,570419.0,570853.0
165.461199,570776.0,570452.0
166.594094,571064.0,570363.0
167.712798,575086.0,572911.0
168.849819,575944.0,572593.0
169.987315,574388.0,576143.0
171.112097,577569.0,574347.0
172.231074,579722.0,579252.0
173.35757,579572.0,581230.0
174.487301,578504.0,580267.0
175.621824,579178.0,581289.0
176.755976,582167.0,580996.0
177.883933,581110.0,582388.0
179.019015,584859.0,584563.0
180.164056,587273.0,585938.0
181.318594,588969.0,585935.0
182.459605,586815.0,586600.0
183.596768,589146.0,587888.0
184.720292,589444.0,593855.0
185.860838,590369.0,597008.0
187.012669,593748.0,599554.0
188.136538,591087.0,598186.0
189.2723,592402.0,604073.0
190.424207,593408.0,605141.0
191.570648,594820.0,608895.0
192.729513,594706.0,608445.0
193.888978,593545.0,615180.0
195.044564,597254.0,617707.0
196.17885,598105.0,617906.0
197.316673,598285.0,622062.0
198.476116,599396.0,625200.0
199.611921,600658.0,627929.0
200.753963,600522.0,630642.0
201.886757,598974.0,626998.0
203.028158,602640.0,628359.0
204.197751,600236.0,625830.0
205.355712,601930.0,630858.0
206.502371,602681.0,626471.0
207.637771,603377.0,627578.0
208.768284,601177.0,625183.0
209.923235,601478.0,628682.0
211.074383,597921.0,623958.0
212.242055,599479.0,626138.0
213.378936,601521.0,624571.0
214.509725,598999.0,626796.0
215.639863,600573.0,626912.0
216.772559,600817.0,624886.0
217.900227,601900.0,626034.0
219.023846,599691.0,626033.0
220.145632,600222.0,625781.0
221.290204,600668.0,625327.0
222.441216,601112.0,624320.0
223.575969,599990.0,625366.0
224.696571,599939.0,623200.0
225.82004,600106.0,626093.0
226.951596,599094.0,626080.0
228.104105,601584.0,622951.0
229.228552,600336.0,624115.0
230.353336,599610.0,626057.0
231.481537,602218.0,623357.0
232.644654,599125.0,625757.0
233.792419,600799.0,625560.0
234.919308,601072.0,624080.0
236.038873,600935.0,623376.0
237.658048,603315.0,625304.0
238.831327,599908.0,627627.0
239.975495,600720.0,624502.0
241.115224,601747.0,626614.0
242.292328,600994.0,625337.0
243.434504,600658.0,626947.0
244.571485,600875.0,626570.0
245.719799,599745.0,623198.0
246.840874,600096.0,625011.0
247.971555,599163.0,624757.0
249.108311,600883.0,625198.0
250.271028,599420.0,624646.0
251.399065,602439.0,623771.0
252.535426,600357.0,624266.0
253.676313,602165.0,625789.0
254.82445,602369.0,625596.0
255.969902,602506.0,625431.0
257.117384,602714.0,624305.0
258.247372,600615.0,624058.0
259.37826,599127.0,625280.0
260.525293,601899.0,626341.0
261.677857,598721.0,625107.0
262.819082,601625.0,625502.0
263.942606,597816.0,625532.0
265.080016,599931.0,625775.0
266.204999,599688.0,626375.0
267.336599,600932.0,625509.0
268.771592,599628.0,627198.0
270.098599,599466.0,628272.0
271.240184,599485.0,626675.0
272.387999,599941.0,624742.0
273.510925,599914.0,625256.0
274.659249,602471.0,624992.0
275.786524,599340.0,629976.0
276.911962,601769.0,626560.0
278.045014,600413.0,626339.0
279.172341,598980.0,626129.0
280.321142,599911.0,627519.0
281.461709,599820.0,628571.0
282.588646,601032.0,627968.0
283.709277,600441.0,630268.0
284.83512,601022.0,626701.0
